"Notes","County","County Code","Education","Education Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Sarasota County, FL","12115","Not Available","10","2018","2018",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sarasota County, FL","12115","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Seminole County, FL","12117","Not Available","10","2018","2018",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Seminole County, FL","12117","Not Available","10","2019","2019",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Seminole County, FL","12117","Not Available","10","2020","2020",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Volusia County, FL","12127","Not Available","10","2018","2018",51,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Volusia County, FL","12127","Not Available","10","2019","2019",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Volusia County, FL","12127","Not Available","10","2020","2020",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Chatham County, GA","13051","Not Available","10","2019","2019",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Chatham County, GA","13051","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cherokee County, GA","13057","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cherokee County, GA","13057","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cobb County, GA","13067","High school graduate or GED completed","3","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cobb County, GA","13067","Not Available","10","2018","2018",37,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cobb County, GA","13067","Not Available","10","2019","2019",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cobb County, GA","13067","Not Available","10","2020","2020",40,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DeKalb County, GA","13089","Not Available","10","2018","2018",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DeKalb County, GA","13089","Not Available","10","2019","2019",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DeKalb County, GA","13089","Not Available","10","2020","2020",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Forsyth County, GA","13117","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fulton County, GA","13121","High school graduate or GED completed","3","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fulton County, GA","13121","Not Available","10","2018","2018",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fulton County, GA","13121","Not Available","10","2019","2019",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fulton County, GA","13121","Not Available","10","2020","2020",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Gwinnett County, GA","13135","Not Available","10","2018","2018",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Gwinnett County, GA","13135","Not Available","10","2019","2019",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Gwinnett County, GA","13135","Not Available","10","2020","2020",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Henry County, GA","13151","Not Available","10","2018","2018",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Henry County, GA","13151","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Paulding County, GA","13223","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, GA","13245","Not Available","10","2018","2018",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, GA","13245","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Honolulu County, HI","15003","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Honolulu County, HI","15003","Not Available","10","2019","2019",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Honolulu County, HI","15003","Not Available","10","2020","2020",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ada County, ID","16001","Not Available","10","2018","2018",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ada County, ID","16001","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ada County, ID","16001","Not Available","10","2020","2020",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Champaign County, IL","17019","Not Available","10","2019","2019",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Champaign County, IL","17019","Not Available","10","2020","2020",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","8th grade or less","1","2021","2021",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","8th grade or less","1","2022","2022",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","8th grade or less","1","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","9th through 12th grade with no diploma","2","2021","2021",98,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","9th through 12th grade with no diploma","2","2022","2022",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","9th through 12th grade with no diploma","2","2023","2023",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","9th through 12th grade with no diploma","2","2024 ","2024",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","High school graduate or GED completed","3","2021","2021",253,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","High school graduate or GED completed","3","2022","2022",183,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","High school graduate or GED completed","3","2023","2023",162,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","High school graduate or GED completed","3","2024 ","2024",111,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Some college credit, but not a degree.","4","2021","2021",87,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Some college credit, but not a degree.","4","2022","2022",51,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Some college credit, but not a degree.","4","2023","2023",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Some college credit, but not a degree.","4","2024 ","2024",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Associate degree (AA,AS)","5","2021","2021",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Associate degree (AA,AS)","5","2022","2022",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Associate degree (AA,AS)","5","2023","2023",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Bachelor?s degree (BA, AB, BS)","6","2021","2021",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Bachelor?s degree (BA, AB, BS)","6","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Bachelor?s degree (BA, AB, BS)","6","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Unknown or Not Stated","9","2021","2021",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Unknown or Not Stated","9","2022","2022",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Unknown or Not Stated","9","2023","2023",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Unknown or Not Stated","9","2024 ","2024",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Not Available","10","2018","2018",584,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Not Available","10","2019","2019",594,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Not Available","10","2020","2020",707,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DeKalb County, IL","17037","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DuPage County, IL","17043","High school graduate or GED completed","3","2021","2021",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DuPage County, IL","17043","High school graduate or GED completed","3","2022","2022",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DuPage County, IL","17043","Not Available","10","2018","2018",59,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DuPage County, IL","17043","Not Available","10","2019","2019",50,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DuPage County, IL","17043","Not Available","10","2020","2020",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kane County, IL","17089","Not Available","10","2018","2018",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kane County, IL","17089","Not Available","10","2019","2019",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kane County, IL","17089","Not Available","10","2020","2020",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kankakee County, IL","17091","Not Available","10","2018","2018",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kankakee County, IL","17091","Not Available","10","2019","2019",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kankakee County, IL","17091","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","High school graduate or GED completed","3","2021","2021",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","High school graduate or GED completed","3","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","High school graduate or GED completed","3","2024 ","2024",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","Not Available","10","2018","2018",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","Not Available","10","2019","2019",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","Not Available","10","2020","2020",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"LaSalle County, IL","17099","Not Available","10","2018","2018",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"LaSalle County, IL","17099","Not Available","10","2019","2019",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"LaSalle County, IL","17099","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"McHenry County, IL","17111","Not Available","10","2018","2018",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"McHenry County, IL","17111","Not Available","10","2019","2019",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"McHenry County, IL","17111","Not Available","10","2020","2020",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Peoria County, IL","17143","Not Available","10","2018","2018",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Peoria County, IL","17143","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Peoria County, IL","17143","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Clair County, IL","17163","Not Available","10","2018","2018",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sangamon County, IL","17167","Not Available","10","2018","2018",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sangamon County, IL","17167","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sangamon County, IL","17167","Not Available","10","2020","2020",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","High school graduate or GED completed","3","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","High school graduate or GED completed","3","2022","2022",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","High school graduate or GED completed","3","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","Not Available","10","2018","2018",72,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","Not Available","10","2019","2019",58,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","Not Available","10","2020","2020",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Winnebago County, IL","17201","Not Available","10","2018","2018",59,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Winnebago County, IL","17201","Not Available","10","2019","2019",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Winnebago County, IL","17201","Not Available","10","2020","2020",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allen County, IN","18003","Not Available","10","2019","2019",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Elkhart County, IN","18039","Not Available","10","2018","2018",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hamilton County, IN","18057","Not Available","10","2018","2018",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IN","18089","High school graduate or GED completed","3","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IN","18089","Not Available","10","2018","2018",37,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IN","18089","Not Available","10","2019","2019",47,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IN","18089","Not Available","10","2020","2020",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"La Porte County, IN","18091","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, IN","18097","Not Available","10","2018","2018",89,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, IN","18097","Not Available","10","2019","2019",84,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, IN","18097","Not Available","10","2020","2020",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Porter County, IN","18127","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Porter County, IN","18127","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Porter County, IN","18127","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Joseph County, IN","18141","Not Available","10","2018","2018",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Joseph County, IN","18141","Not Available","10","2019","2019",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Joseph County, IN","18141","Not Available","10","2020","2020",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Vanderburgh County, IN","18163","Not Available","10","2018","2018",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Polk County, IA","19153","Not Available","10","2018","2018",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Polk County, IA","19153","Not Available","10","2019","2019",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Polk County, IA","19153","Not Available","10","2020","2020",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Johnson County, KS","20091","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Johnson County, KS","20091","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sedgwick County, KS","20173","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sedgwick County, KS","20173","Not Available","10","2019","2019",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sedgwick County, KS","20173","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fayette County, KY","21067","Not Available","10","2018","2018",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fayette County, KY","21067","Not Available","10","2019","2019",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, KY","21111","High school graduate or GED completed","3","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, KY","21111","Not Available","10","2018","2018",50,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, KY","21111","Not Available","10","2019","2019",61,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, KY","21111","Not Available","10","2020","2020",59,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ascension Parish, LA","22005","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ascension Parish, LA","22005","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"East Baton Rouge Parish, LA","22033","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"East Baton Rouge Parish, LA","22033","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson Parish, LA","22051","9th through 12th grade with no diploma","2","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson Parish, LA","22051","High school graduate or GED completed","3","2021","2021",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson Parish, LA","22051","Not Available","10","2018","2018",51,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson Parish, LA","22051","Not Available","10","2019","2019",58,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson Parish, LA","22051","Not Available","10","2020","2020",67,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lafayette Parish, LA","22055","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lafayette Parish, LA","22055","Not Available","10","2020","2020",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lafourche Parish, LA","22057","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Livingston Parish, LA","22063","Not Available","10","2019","2019",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Livingston Parish, LA","22063","Not Available","10","2020","2020",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orleans Parish, LA","22071","Not Available","10","2018","2018",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orleans Parish, LA","22071","Not Available","10","2019","2019",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Tammany Parish, LA","22103","High school graduate or GED completed","3","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Tammany Parish, LA","22103","Not Available","10","2018","2018",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Tammany Parish, LA","22103","Not Available","10","2019","2019",40,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Tammany Parish, LA","22103","Not Available","10","2020","2020",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington Parish, LA","22117","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington Parish, LA","22117","Not Available","10","2019","2019",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington Parish, LA","22117","Not Available","10","2020","2020",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, ME","23005","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, ME","23005","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kennebec County, ME","23011","Not Available","10","2018","2018",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kennebec County, ME","23011","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Penobscot County, ME","23019","Not Available","10","2018","2018",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Penobscot County, ME","23019","Not Available","10","2019","2019",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Penobscot County, ME","23019","Not Available","10","2020","2020",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anne Arundel County, MD","24003","Not Available","10","2018","2018",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anne Arundel County, MD","24003","Not Available","10","2019","2019",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anne Arundel County, MD","24003","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","Not Available","10","2018","2018",65,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","Not Available","10","2019","2019",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","Not Available","10","2020","2020",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Carroll County, MD","24013","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cecil County, MD","24015","Not Available","10","2018","2018",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Harford County, MD","24025","Not Available","10","2018","2018",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montgomery County, MD","24031","Not Available","10","2018","2018",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montgomery County, MD","24031","Not Available","10","2019","2019",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Prince George's County, MD","24033","Not Available","10","2018","2018",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Prince George's County, MD","24033","Not Available","10","2019","2019",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Prince George's County, MD","24033","Not Available","10","2020","2020",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington County, MD","24043","Not Available","10","2018","2018",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore city, MD","24510","High school graduate or GED completed","3","2024 ","2024",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore city, MD","24510","Not Available","10","2018","2018",80,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore city, MD","24510","Not Available","10","2019","2019",61,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore city, MD","24510","Not Available","10","2020","2020",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Berkshire County, MA","25003","High school graduate or GED completed","3","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Berkshire County, MA","25003","Not Available","10","2018","2018",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Berkshire County, MA","25003","Not Available","10","2019","2019",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Berkshire County, MA","25003","Not Available","10","2020","2020",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bristol County, MA","25005","Not Available","10","2018","2018",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bristol County, MA","25005","Not Available","10","2019","2019",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Essex County, MA","25009","Not Available","10","2018","2018",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Essex County, MA","25009","Not Available","10","2019","2019",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Franklin County, MA","25011","Not Available","10","2018","2018",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hampden County, MA","25013","9th through 12th grade with no diploma","2","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hampden County, MA","25013","9th through 12th grade with no diploma","2","2022","2022",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hampden County, MA","25013","High school graduate or GED completed","3","2021","2021",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hampden County, MA","25013","High school graduate or GED completed","3","2022","2022",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hampden County, MA","25013","High school graduate or GED completed","3","2023","2023",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hampden County, MA","25013","High school graduate or GED completed","3","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hampden County, MA","25013","Not Available","10","2018","2018",144,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hampden County, MA","25013","Not Available","10","2019","2019",125,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hampden County, MA","25013","Not Available","10","2020","2020",75,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hampshire County, MA","25015","Not Available","10","2018","2018",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hampshire County, MA","25015","Not Available","10","2019","2019",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hampshire County, MA","25015","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Middlesex County, MA","25017","Not Available","10","2018","2018",44,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Middlesex County, MA","25017","Not Available","10","2019","2019",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Middlesex County, MA","25017","Not Available","10","2020","2020",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Norfolk County, MA","25021","Not Available","10","2018","2018",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Plymouth County, MA","25023","Not Available","10","2018","2018",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Plymouth County, MA","25023","Not Available","10","2019","2019",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, MA","25025","Not Available","10","2018","2018",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, MA","25025","Not Available","10","2019","2019",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, MA","25025","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Worcester County, MA","25027","High school graduate or GED completed","3","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Worcester County, MA","25027","Not Available","10","2018","2018",95,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Worcester County, MA","25027","Not Available","10","2019","2019",76,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Worcester County, MA","25027","Not Available","10","2020","2020",44,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Calhoun County, MI","26025","Not Available","10","2018","2018",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Calhoun County, MI","26025","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","Not Available","10","2018","2018",50,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","Not Available","10","2019","2019",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","Not Available","10","2020","2020",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ingham County, MI","26065","Not Available","10","2018","2018",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ingham County, MI","26065","Not Available","10","2019","2019",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ingham County, MI","26065","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kent County, MI","26081","Not Available","10","2018","2018",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kent County, MI","26081","Not Available","10","2019","2019",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kent County, MI","26081","Not Available","10","2020","2020",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macomb County, MI","26099","High school graduate or GED completed","3","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
