"Notes","County","County Code","Education","Education Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Brevard County, FL","12009","Not Available","10","2019","2019",60,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Brevard County, FL","12009","Not Available","10","2020","2020",74,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Broward County, FL","12011","9th through 12th grade with no diploma","2","2023","2023",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Broward County, FL","12011","High school graduate or GED completed","3","2021","2021",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Broward County, FL","12011","High school graduate or GED completed","3","2022","2022",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Broward County, FL","12011","High school graduate or GED completed","3","2023","2023",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Broward County, FL","12011","High school graduate or GED completed","3","2024 ","2024",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Broward County, FL","12011","Some college credit, but not a degree.","4","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Broward County, FL","12011","Not Available","10","2018","2018",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Broward County, FL","12011","Not Available","10","2019","2019",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Broward County, FL","12011","Not Available","10","2020","2020",67,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Charlotte County, FL","12015","High school graduate or GED completed","3","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Charlotte County, FL","12015","High school graduate or GED completed","3","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Charlotte County, FL","12015","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Citrus County, FL","12017","9th through 12th grade with no diploma","2","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Citrus County, FL","12017","High school graduate or GED completed","3","2021","2021",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Citrus County, FL","12017","High school graduate or GED completed","3","2022","2022",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Citrus County, FL","12017","High school graduate or GED completed","3","2023","2023",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Citrus County, FL","12017","High school graduate or GED completed","3","2024 ","2024",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Citrus County, FL","12017","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Citrus County, FL","12017","Not Available","10","2020","2020",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clay County, FL","12019","High school graduate or GED completed","3","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clay County, FL","12019","High school graduate or GED completed","3","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clay County, FL","12019","High school graduate or GED completed","3","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clay County, FL","12019","Some college credit, but not a degree.","4","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clay County, FL","12019","Not Available","10","2018","2018",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clay County, FL","12019","Not Available","10","2019","2019",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clay County, FL","12019","Not Available","10","2020","2020",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Collier County, FL","12021","9th through 12th grade with no diploma","2","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Collier County, FL","12021","High school graduate or GED completed","3","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Collier County, FL","12021","High school graduate or GED completed","3","2022","2022",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Collier County, FL","12021","High school graduate or GED completed","3","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Collier County, FL","12021","Not Available","10","2019","2019",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Collier County, FL","12021","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Duval County, FL","12031","9th through 12th grade with no diploma","2","2021","2021",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Duval County, FL","12031","9th through 12th grade with no diploma","2","2022","2022",47,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Duval County, FL","12031","9th through 12th grade with no diploma","2","2023","2023",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Duval County, FL","12031","9th through 12th grade with no diploma","2","2024 ","2024",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Duval County, FL","12031","High school graduate or GED completed","3","2021","2021",66,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Duval County, FL","12031","High school graduate or GED completed","3","2022","2022",67,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Duval County, FL","12031","High school graduate or GED completed","3","2023","2023",63,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Duval County, FL","12031","High school graduate or GED completed","3","2024 ","2024",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Duval County, FL","12031","Some college credit, but not a degree.","4","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Duval County, FL","12031","Some college credit, but not a degree.","4","2022","2022",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Duval County, FL","12031","Unknown or Not Stated","9","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Duval County, FL","12031","Not Available","10","2018","2018",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Duval County, FL","12031","Not Available","10","2019","2019",56,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Duval County, FL","12031","Not Available","10","2020","2020",96,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Escambia County, FL","12033","9th through 12th grade with no diploma","2","2021","2021",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Escambia County, FL","12033","9th through 12th grade with no diploma","2","2022","2022",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Escambia County, FL","12033","9th through 12th grade with no diploma","2","2023","2023",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Escambia County, FL","12033","9th through 12th grade with no diploma","2","2024 ","2024",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Escambia County, FL","12033","High school graduate or GED completed","3","2021","2021",57,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Escambia County, FL","12033","High school graduate or GED completed","3","2022","2022",70,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Escambia County, FL","12033","High school graduate or GED completed","3","2023","2023",49,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Escambia County, FL","12033","High school graduate or GED completed","3","2024 ","2024",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Escambia County, FL","12033","Some college credit, but not a degree.","4","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Escambia County, FL","12033","Some college credit, but not a degree.","4","2022","2022",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Escambia County, FL","12033","Some college credit, but not a degree.","4","2023","2023",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Escambia County, FL","12033","Not Available","10","2018","2018",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Escambia County, FL","12033","Not Available","10","2019","2019",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Escambia County, FL","12033","Not Available","10","2020","2020",57,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Flagler County, FL","12035","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hernando County, FL","12053","9th through 12th grade with no diploma","2","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hernando County, FL","12053","9th through 12th grade with no diploma","2","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hernando County, FL","12053","9th through 12th grade with no diploma","2","2023","2023",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hernando County, FL","12053","High school graduate or GED completed","3","2021","2021",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hernando County, FL","12053","High school graduate or GED completed","3","2022","2022",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hernando County, FL","12053","High school graduate or GED completed","3","2023","2023",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hernando County, FL","12053","High school graduate or GED completed","3","2024 ","2024",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hernando County, FL","12053","Not Available","10","2018","2018",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hernando County, FL","12053","Not Available","10","2019","2019",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hernando County, FL","12053","Not Available","10","2020","2020",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, FL","12057","8th grade or less","1","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, FL","12057","9th through 12th grade with no diploma","2","2021","2021",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, FL","12057","9th through 12th grade with no diploma","2","2022","2022",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, FL","12057","9th through 12th grade with no diploma","2","2023","2023",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, FL","12057","9th through 12th grade with no diploma","2","2024 ","2024",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, FL","12057","High school graduate or GED completed","3","2021","2021",59,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, FL","12057","High school graduate or GED completed","3","2022","2022",69,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, FL","12057","High school graduate or GED completed","3","2023","2023",56,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, FL","12057","High school graduate or GED completed","3","2024 ","2024",54,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, FL","12057","Some college credit, but not a degree.","4","2021","2021",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, FL","12057","Some college credit, but not a degree.","4","2022","2022",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, FL","12057","Some college credit, but not a degree.","4","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, FL","12057","Associate degree (AA,AS)","5","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, FL","12057","Not Available","10","2018","2018",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, FL","12057","Not Available","10","2019","2019",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, FL","12057","Not Available","10","2020","2020",91,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Indian River County, FL","12061","High school graduate or GED completed","3","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Indian River County, FL","12061","High school graduate or GED completed","3","2023","2023",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Indian River County, FL","12061","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, FL","12069","9th through 12th grade with no diploma","2","2021","2021",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, FL","12069","9th through 12th grade with no diploma","2","2022","2022",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, FL","12069","9th through 12th grade with no diploma","2","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, FL","12069","9th through 12th grade with no diploma","2","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, FL","12069","High school graduate or GED completed","3","2021","2021",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, FL","12069","High school graduate or GED completed","3","2022","2022",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, FL","12069","High school graduate or GED completed","3","2023","2023",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, FL","12069","High school graduate or GED completed","3","2024 ","2024",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, FL","12069","Some college credit, but not a degree.","4","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, FL","12069","Not Available","10","2018","2018",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, FL","12069","Not Available","10","2019","2019",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, FL","12069","Not Available","10","2020","2020",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lee County, FL","12071","9th through 12th grade with no diploma","2","2021","2021",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lee County, FL","12071","9th through 12th grade with no diploma","2","2022","2022",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lee County, FL","12071","9th through 12th grade with no diploma","2","2023","2023",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lee County, FL","12071","9th through 12th grade with no diploma","2","2024 ","2024",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lee County, FL","12071","High school graduate or GED completed","3","2021","2021",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lee County, FL","12071","High school graduate or GED completed","3","2022","2022",49,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lee County, FL","12071","High school graduate or GED completed","3","2023","2023",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lee County, FL","12071","High school graduate or GED completed","3","2024 ","2024",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lee County, FL","12071","Some college credit, but not a degree.","4","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lee County, FL","12071","Not Available","10","2018","2018",37,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lee County, FL","12071","Not Available","10","2019","2019",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lee County, FL","12071","Not Available","10","2020","2020",54,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Leon County, FL","12073","Not Available","10","2020","2020",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Manatee County, FL","12081","9th through 12th grade with no diploma","2","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Manatee County, FL","12081","High school graduate or GED completed","3","2021","2021",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Manatee County, FL","12081","High school graduate or GED completed","3","2022","2022",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Manatee County, FL","12081","High school graduate or GED completed","3","2023","2023",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Manatee County, FL","12081","High school graduate or GED completed","3","2024 ","2024",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Manatee County, FL","12081","Not Available","10","2018","2018",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Manatee County, FL","12081","Not Available","10","2019","2019",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Manatee County, FL","12081","Not Available","10","2020","2020",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, FL","12083","9th through 12th grade with no diploma","2","2021","2021",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, FL","12083","9th through 12th grade with no diploma","2","2022","2022",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, FL","12083","9th through 12th grade with no diploma","2","2023","2023",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, FL","12083","9th through 12th grade with no diploma","2","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, FL","12083","High school graduate or GED completed","3","2021","2021",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, FL","12083","High school graduate or GED completed","3","2022","2022",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, FL","12083","High school graduate or GED completed","3","2023","2023",37,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, FL","12083","High school graduate or GED completed","3","2024 ","2024",40,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, FL","12083","Some college credit, but not a degree.","4","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, FL","12083","Some college credit, but not a degree.","4","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, FL","12083","Some college credit, but not a degree.","4","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, FL","12083","Not Available","10","2018","2018",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, FL","12083","Not Available","10","2019","2019",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, FL","12083","Not Available","10","2020","2020",63,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Miami-Dade County, FL","12086","9th through 12th grade with no diploma","2","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Miami-Dade County, FL","12086","9th through 12th grade with no diploma","2","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Miami-Dade County, FL","12086","9th through 12th grade with no diploma","2","2023","2023",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Miami-Dade County, FL","12086","9th through 12th grade with no diploma","2","2024 ","2024",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Miami-Dade County, FL","12086","High school graduate or GED completed","3","2021","2021",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Miami-Dade County, FL","12086","High school graduate or GED completed","3","2022","2022",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Miami-Dade County, FL","12086","High school graduate or GED completed","3","2023","2023",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Miami-Dade County, FL","12086","High school graduate or GED completed","3","2024 ","2024",52,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Miami-Dade County, FL","12086","Some college credit, but not a degree.","4","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Miami-Dade County, FL","12086","Some college credit, but not a degree.","4","2024 ","2024",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Miami-Dade County, FL","12086","Associate degree (AA,AS)","5","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Miami-Dade County, FL","12086","Not Available","10","2018","2018",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Miami-Dade County, FL","12086","Not Available","10","2019","2019",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Miami-Dade County, FL","12086","Not Available","10","2020","2020",51,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, FL","12089","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Okaloosa County, FL","12091","9th through 12th grade with no diploma","2","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Okaloosa County, FL","12091","9th through 12th grade with no diploma","2","2022","2022",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Okaloosa County, FL","12091","High school graduate or GED completed","3","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Okaloosa County, FL","12091","High school graduate or GED completed","3","2022","2022",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Okaloosa County, FL","12091","High school graduate or GED completed","3","2023","2023",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Okaloosa County, FL","12091","Not Available","10","2018","2018",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Okaloosa County, FL","12091","Not Available","10","2019","2019",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Okaloosa County, FL","12091","Not Available","10","2020","2020",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, FL","12095","9th through 12th grade with no diploma","2","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, FL","12095","9th through 12th grade with no diploma","2","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, FL","12095","9th through 12th grade with no diploma","2","2023","2023",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, FL","12095","9th through 12th grade with no diploma","2","2024 ","2024",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, FL","12095","High school graduate or GED completed","3","2021","2021",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, FL","12095","High school graduate or GED completed","3","2022","2022",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, FL","12095","High school graduate or GED completed","3","2023","2023",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, FL","12095","High school graduate or GED completed","3","2024 ","2024",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, FL","12095","Not Available","10","2018","2018",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, FL","12095","Not Available","10","2019","2019",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, FL","12095","Not Available","10","2020","2020",42,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Osceola County, FL","12097","High school graduate or GED completed","3","2021","2021",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Osceola County, FL","12097","High school graduate or GED completed","3","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Osceola County, FL","12097","High school graduate or GED completed","3","2023","2023",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Osceola County, FL","12097","High school graduate or GED completed","3","2024 ","2024",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Osceola County, FL","12097","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Osceola County, FL","12097","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Palm Beach County, FL","12099","High school graduate or GED completed","3","2021","2021",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Palm Beach County, FL","12099","High school graduate or GED completed","3","2022","2022",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Palm Beach County, FL","12099","High school graduate or GED completed","3","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Palm Beach County, FL","12099","High school graduate or GED completed","3","2024 ","2024",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Palm Beach County, FL","12099","Some college credit, but not a degree.","4","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Palm Beach County, FL","12099","Not Available","10","2018","2018",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Palm Beach County, FL","12099","Not Available","10","2019","2019",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Palm Beach County, FL","12099","Not Available","10","2020","2020",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pasco County, FL","12101","9th through 12th grade with no diploma","2","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pasco County, FL","12101","9th through 12th grade with no diploma","2","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pasco County, FL","12101","High school graduate or GED completed","3","2021","2021",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pasco County, FL","12101","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pasco County, FL","12101","High school graduate or GED completed","3","2023","2023",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pasco County, FL","12101","High school graduate or GED completed","3","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pasco County, FL","12101","Not Available","10","2018","2018",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pasco County, FL","12101","Not Available","10","2019","2019",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pasco County, FL","12101","Not Available","10","2020","2020",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pinellas County, FL","12103","High school graduate or GED completed","3","2021","2021",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pinellas County, FL","12103","High school graduate or GED completed","3","2022","2022",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pinellas County, FL","12103","High school graduate or GED completed","3","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pinellas County, FL","12103","Not Available","10","2018","2018",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pinellas County, FL","12103","Not Available","10","2019","2019",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pinellas County, FL","12103","Not Available","10","2020","2020",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Polk County, FL","12105","9th through 12th grade with no diploma","2","2021","2021",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Polk County, FL","12105","9th through 12th grade with no diploma","2","2022","2022",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Polk County, FL","12105","9th through 12th grade with no diploma","2","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Polk County, FL","12105","9th through 12th grade with no diploma","2","2024 ","2024",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Polk County, FL","12105","High school graduate or GED completed","3","2021","2021",58,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Polk County, FL","12105","High school graduate or GED completed","3","2022","2022",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Polk County, FL","12105","High school graduate or GED completed","3","2023","2023",55,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Polk County, FL","12105","High school graduate or GED completed","3","2024 ","2024",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Polk County, FL","12105","Some college credit, but not a degree.","4","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Polk County, FL","12105","Some college credit, but not a degree.","4","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Polk County, FL","12105","Not Available","10","2018","2018",37,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Polk County, FL","12105","Not Available","10","2019","2019",45,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Polk County, FL","12105","Not Available","10","2020","2020",67,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Putnam County, FL","12107","High school graduate or GED completed","3","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Johns County, FL","12109","High school graduate or GED completed","3","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Lucie County, FL","12111","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Rosa County, FL","12113","High school graduate or GED completed","3","2021","2021",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Rosa County, FL","12113","High school graduate or GED completed","3","2022","2022",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Rosa County, FL","12113","High school graduate or GED completed","3","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Rosa County, FL","12113","High school graduate or GED completed","3","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
